time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
314	288.105023	0	-1903.13049	26596.0787	-1042.48817	15192.9169	-1822.44049	10407723.8	19010411900.0	548416.579
316	294.581077	0	-1891.0564	-1891.0564	-1719.91369	2489136.12	1436509640.0	12942.7793	17850285.7	182978651.0
318	294.548519	0	-1979.60003	-1979.60003	672.730147	147041.514	112820.625	-1681.16235	3171405210.0	51364754.3
320	297.733785	0	-1933.57871	-1933.57871	-1357.67655	-808.044981	25078086700.0	-2052.53855	76877.7904	6051.95326
322	296.042765	0	-1949.67782	15612161.0	32801000.0	9012.84733	-1868.98782	2017615.35	40370318400000.0	5630664.5
324	302.264673	0	-1937.03411	-1937.03411	4839.2698	223872.207	513187418.0	247135.847	42742.1318	1248708.54
326	295.981062	0	-1993.39684	179478.392	-2095.50684	327463.504	179197.789	8332.69224	10848.9037	28703.5979
328	299.447823	0	-2020.77826	-2020.77826	-1888.42165	26690.5519	2336.31076	13642.1224	36295.9344	109224.688
330	299.811653	0	-2056.16976	-2056.16976	31155.4017	19306.6384	37422.5765	48474.6756	4648.97425	1783043.67
332	295.483185	0	-2007.85782	-2007.85782	191250.139	-1683.3172	3104506.84	2482077.91	13262081.9	12181.0187
334	296.498352	0	-2067.56401	5553735.38	24593.5867	37930.9075	-1986.874	8481341.28	3164.60932	246849151.0
336	301.203822	0	-1929.41967	-1929.41967	4009522.47	41026.497	4493801.36	309435.647	9.25894414	3035636230.0
338	297.601041	0	-1921.96199	51178.3869	32431.1882	1131.6046	-1841.27199	680595.578	1975398.01	6925276.31
340	293.208845	0	-1942.08918	531663.317	934.005354	33032.7922	-1861.39918	8346336.27	945171942.0	5351419.74
342	295.120604	0	-1971.74787	86680.0777	29366.2523	24546.5315	-1891.05787	53290030.5	5726546.66	4387560.78
344	295.232314	0	-1952.07217	-1952.07217	-454.069509	-1531.20799	22592977000.0	13270.7802	73554.697	8042.95897
346	297.191235	0	-2049.60671	260717.472	308256.792	-1262.93285	108494.769	698432.656	4676230.3	-1923.89672
348	302.007174	0	-1977.5116	882260.285	164313998000.0	338260.618	-1896.8216	614630655.0	212747092.0	77744772.6
350	302.696636	0	-1926.99122	9945.50361	-1764.30077	435128.929	21543.9579	9970850.55	69374.3981	-1801.28122
352	294.752064	0	-1966.32864	90490063600.0	-1725.64156	7499525.97	4955.57464	817946.822	40278.2058	-1840.61864
354	297.575692	0	-2018.62915	-2018.62915	-423.804505	-1463.82738	1086845910.0	187461.579	185401958.0	114803158.0
356	299.400427	0	-1966.17722	-1966.17722	538441.641	1622689.37	142155860.0	47897.5223	304915.472	268671.418
358	302.056375	0	-1976.38516	-1976.38516	2287.0344	12883.2863	22229136800.0	15839845.4	177811383000.0	268286.12
360	304.180294	0	-2015.97548	52141.367	27581.1234	73952.7913	-1935.28548	4183.45228	7853346.32	1083481.01
362	302.003817	0	-1997.53116	-1997.53116	32001.9839	-932.286133	54408164800.0	3716.95855	14917.6014	1787045.64
364	293.460092	0	-1996.41602	-1996.41602	249318.271	31061.6241	789114.711	212645.275	5286.75518	366690.221
366	293.541327	0	-2043.76685	-2043.76685	271385.493	44603.1958	3503191.42	1789340.42	7587.96442	45454.3868
368	295.927573	0	-1906.39212	6187857.26	118037.398	402.788974	-1825.70211	357283.964	9995868510.0	621737252.0
370	296.817042	0	-1923.78955	599070.735	55109.8397	21110.1848	-1843.09955	70100.7995	115826.495	7334663.81
372	295.292915	0	-1941.21975	-1803.71342	-864.306941	-1560.05088	-1860.52975	13796.3864	4520.27655	12838.4565
374	298.522553	0	-1854.51045	32984.6532	-1572.34082	1956.67885	26031.4338	-2106.23045	424647.835	2593549880.0
376	294.866166	0	-1973.35714	-1973.35714	402517.683	12735.4723	56675.4747	20741581.6	207404.012	33520567.0
378	295.607148	0	-1958.81405	-1958.81405	-1663.27637	-942.204977	80316260500.0	26697.0022	5410.71478	11288.5204
380	296.964449	0	-1945.87609	-1945.87609	-1370.31406	8280.89433	446128504.0	1658.87645	5020254.69	114085.121
382	296.983073	0	-1951.21646	668983.699	3858.94387	-1383.31131	-1870.52646	17758.385	7267524.05	463002.984
384	296.908604	0	-1951.28832	-1951.28832	671630.085	18995.1075	353798.606	136799326.0	61825.5283	93101.5847
386	295.518708	0	-1937.95026	-1937.95026	-1721.30228	201.745339	3108622870.0	546909.992	15368786.4	4733.03535
388	298.485966	0	-1964.35282	-1964.35282	-1820.63369	5914.64394	1360422.99	4104240.53	69845.2316	1480969.42
390	299.920577	0	-2003.25623	6801388.36	98762.892	468056.317	-1922.56623	40706.157	178005489000.0	145425.813
392	296.403661	0	-2038.40871	-2038.40871	7963.86267	28055.387	25357403700.0	22532361.7	47221.6723	38393.2945
394	294.411151	0	-1964.48675	-1964.48675	3576.35529	-1842.07757	4881436.92	90850.0709	15769.0053	18015.5042
396	298.551205	0	-2030.74358	-2030.74358	251697659.0	12982258.3	11073255.1	45664.051	3790666500000000.0	143261.313
398	296.749607	0	-1934.6868	2547885.64	77624241.0	1358.8868	-1853.99679	2400773.08	4197322360000.0	57212766.5
400	294.535437	0	-2005.76513	634207.645	11501.0263	27687.7549	-1925.07513	17252.0707	37769.2319	15874.7675
402	298.321618	0	-2011.74233	4838076.15	65770219900.0	59994.2015	34298.8977	-2263.46233	4896286.3	646.331223
404	301.520878	0	-1991.19324	8090.5677	135168494.0	-885.418997	174171.435	-2242.91325	8836963.07	76391577.4
406	296.542457	0	-1984.00239	2436.66654	178547892.0	89697.471	105451.422	-2235.72239	143968.042	711626578.0
408	298.951661	0	-1946.98844	18076.9434	-1432.06974	2335.96119	-1866.29843	1441537.12	243965678.0	58352.0033
410	299.243304	0	-1973.64769	4588.75323	-522.850529	146.909778	-1892.95769	1790607.2	8311001510.0	14004.8956
412	300.340486	0	-2014.57313	371103.822	-233.478571	25238.9295	-1933.88312	4103296.59	104010.0	59820157.5
414	299.020739	0	-1961.33532	-1961.33532	2477.2099	-1764.90985	2404820.24	49716.6892	6221.31575	96740.3281
416	297.364886	0	-1945.82147	-1945.82147	579530.591	-1436.56587	3131566140.0	30066.494	3685.93045	545198.578
418	296.270364	0	-1950.29599	-1950.29599	2466.49655	-1255.01382	59909.8532	-348.33191	19272.6558	-1212.86509
420	298.12998	0	-1957.93932	-1957.93932	374756.69	-1740.77454	1163166.78	61952.4401	52156817.0	-1632.40754
422	297.457387	0	-1931.40726	-1931.40726	11607777.8	152140404.0	-106.122634	21329468900.0	57832892.9	134124293.0
424	299.275671	0	-1944.94657	3251.304	1183.08332	11040.0758	9641216.17	672706.894	2785318250000.0	-1819.23657
426	300.344746	0	-1962.70843	39939.2958	4632312.61	12898.8266	150107.312	30284.6471	10105858.7	-1836.99843
428	297.093372	0	-1877.13693	3820.315	26986.4666	187247.913	550682.025	-2128.85693	728140444.0	223448115.0
430	298.402799	0	-1994.62398	13431.3922	2786.09447	34111.918	-1913.93398	236.215083	806439939.0	66836182.4
432	299.607806	0	-1868.89869	5129942.82	41416293.9	65341.5675	1722108.69	-2120.61869	823662.882	456781244.0
434	300.632788	0	-1895.04157	24746.6978	-1600.80554	221958926.0	331785.018	208260487.0	655466841.0	-1769.33157
436	294.70914	0	-1968.55603	699944.246	32390.2372	624776.701	35865.9993	-2220.27603	478235.196	110944.174
438	301.726529	0	-1914.74332	5946.14761	2717.29452	1232.47831	49298539.3	75453.3423	94720053.2	-1789.03332
440	294.70951	0	-1905.71559	18628.6084	138762.194	7391848.41	33206.2283	-2157.4356	155805.234	37983408.7
442	292.499396	0	-1982.70365	-1982.70365	6254.41883	-1004.32352	2754960150000.0	475978.571	259571.375	7389.49464
444	301.051426	0	-1979.7345	4097.37388	488470.621	5278.15526	-1899.0445	14310.6789	10202.8306	8046.40058
446	299.131247	0	-2040.71122	224.033585	22.3807984	100832906.0	156198.71	186066.115	20654380.0	-1915.00122
448	293.967119	0	-2020.75676	-2020.75676	-1929.36553	-1854.77322	66892293100.0	-2114.91805	806075.066	5947066.8
450	298.501667	0	-1944.93583	-1384.26043	-2047.04583	644.826261	1952442.8	-1894.70292	19248002.9	21103297.2
452	299.846419	0	-1946.69209	-1946.69209	3930.22073	14416.9908	128.754417	115322.588	585908.44	15026306.1
454	290.934484	0	-2001.71973	149748.226	4580.22262	62818.3459	12993.2367	4930.93768	11066911.6	-1876.00973
456	296.214058	0	-1920.30386	89085.3058	1001126.89	155035.834	-1839.61386	273541.433	4068799020000.0	172858.864
458	302.211728	0	-2005.45636	69491.7666	-580.889626	6262.89997	10103049.5	-513.404343	2378878390000.0	-1879.74636
460	303.001372	0	-1942.21226	640150.916	-88.6998306	-1967.86226	5630.07263	100926.628	295989266.0	10710127.0
462	297.223241	0	-2023.76827	365886560000000.0	2476.489	34707.0085	326108438.0	-1296.85636	198251.455	-1898.05827
464	298.734554	0	-1894.32415	622306.551	794.718866	17725.6366	411856.029	15914.6406	1591784690.0	-1768.61415
466	297.118278	0	-1929.62246	-1422.26682	36293.3303	1708878.29	-1848.93246	8460.2841	74368055.1	131591.996
468	297.050103	0	-1960.86207	5971569.64	-679.569061	680.214607	61079.8691	7085550.67	608777.411	-1835.15207
470	300.262319	0	-1950.14222	-1950.14222	103495.614	1125.55719	6704.90174	118840.586	203994.96	1284.17719
472	296.821446	0	-1948.62884	7554.51526	237.814564	-895.226497	-1867.93883	3258.16462	34077.4299	94468886.3
