time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
300	296.754421	63.0894701	-490.863191	2435.07801	-356.723191	1468699900.0	2545.74875	-206.287279	-386.533215
302	301.117316	63.3632432	-496.618491	1912.59839	34351.361	792654.621	31808306400.0	-343.028495	10866.3743
304	298.841151	77.2209068	-522.01108	237316045.0	148475.862	-658.01108	36467124.3	74297.4522	13474.6382
306	296.441491	65.1222487	-461.462357	779469.218	-327.322358	32506.9461	63602.7462	4716.17298	56130.0056
308	301.174152	46.8170798	-455.571388	-455.571388	4044821.79	8805864.58	1266372020000.0	5710.72527	2090.06592
310	294.124189	57.5921492	-523.685978	173922678.0	3814052.95	47290563400.0	45749.505	-370.095982	1888.2359
312	290.103469	74.8790782	-484.983488	9894.238	480260218000.0	4576648240.0	-259.473493	2006.47128	798313.089
314	296.702368	77.0877648	-483.25375	3426741.97	2388.95466	284951.726	1449.29442	-329.663753	8264.41954
316	299.119296	57.6529518	-448.364114	-448.364114	46702.3305	808707.0	80247529.3	37399.496	408197.314
318	302.428618	65.1407395	-476.504218	58584.8503	4082606.45	699916107.0	-250.994224	32293.2347	8325.85511
320	295.203705	52.0236624	-481.111922	53562117700.0	389456.202	275209682.0	412406010.0	-327.521926	3664.44053
322	299.437276	64.0175657	-498.675066	25690.7242	6162.80576	46097.3168	-273.165072	860990.691	309.158001
324	294.764266	75.7247678	-438.104075	61867.1836	-303.964075	1288226.34	3503.2753	4519.10243	29915.4623
326	300.845297	71.695933	-507.946251	270715.053	-373.806252	817901.624	23465559.7	-10.9432324	275090.55
328	304.79469	80.1526618	-450.506851	69131.6923	-316.366852	682149.764	575651.803	111.759485	32801.3376
330	297.456823	66.4929868	-458.293855	15749.1253	-324.153856	1246944020.0	10036.5867	99.3784282	3124.44395
332	302.871417	53.5412411	-472.054212	-472.054212	3895.72732	5533.15007	99021444.8	798.861984	6180.0462
334	300.76655	74.7275444	-487.731632	-487.731632	1528483.65	26935085100000.0	94500.7167	118451.534	193579.761
336	295.169279	66.2075455	-454.513921	-454.513921	882.728403	2174161.69	81993.8363	3684.14545	1442.66031
338	294.473215	50.1433256	-463.957573	-463.957573	3267.96554	2473129380000.0	716526.541	14533.408	213377.532
340	298.5026	66.3221736	-429.591172	-429.591172	2620.12516	69401447.9	924280242.0	1011.14512	21541.8342
342	297.626009	67.4145752	-388.899851	-388.899851	3302437.96	16842887.7	235295.388	3562.24121	2907401.82
344	299.198498	73.5611407	-392.958208	-392.958208	7876072.09	26363678900.0	4892.46836	106364.538	56668.5672
346	303.971647	74.5243482	-422.64146	-422.64146	371052.041	87659.6581	52075.6686	51573.1214	155315.377
348	301.76484	71.7524578	-482.051717	8462.62193	5126.59719	35053.0428	865035081.0	-328.461721	4206.32655
350	297.831904	65.9653941	-514.693553	-258.930484	-380.553553	5144953450.0	5466964.9	111.761986	213.050554
352	296.796821	61.0141983	-472.780329	711.324874	-338.640329	59562383.8	505.578447	886.317317	418142.86
354	296.913483	53.6337814	-474.31805	-474.31805	160792.99	1356362.78	435742.257	1088.64699	783388148.0
356	296.45727	76.4105051	-469.093104	-469.093104	2096.56906	27778.2613	117207016.0	199.003275	947.601169
358	296.390643	70.8060985	-441.762699	-441.762699	2015.65799	1857855.88	150445.618	530.713035	659.7045
360	302.432284	69.7813092	-439.414616	-439.414616	92342.6466	72945972.1	5821306470000.0	249.123643	22391.2623
362	300.250189	72.2280072	-437.555378	-437.555378	93924.1025	171345.802	68068.4589	901677.924	213585119.0
364	295.140799	74.5768176	-466.366237	-466.366237	3999491.2	191770976.0	915188.551	380859077000.0	560762832.0
366	298.062519	60.7159052	-449.909951	685.437359	-78.6100673	5546.87331	2501.66025	-296.319955	-371.356149
368	301.812678	58.813094	-459.196905	118.638615	-325.056906	217276053000.0	894.165264	196585.938	76230577.2
370	302.183359	66.4191527	-530.791552	-530.791552	24679452.1	709830865.0	638622065.0	13533290.6	1728488.74
372	294.861536	54.078635	-456.914657	-456.914657	107335.792	103809.754	19566.1296	1724.27718	183998.795
374	300.966951	52.1832908	-429.839242	-429.839242	798037.356	17881507.2	1427493350000.0	538843588.0	1579474.53
376	294.796091	52.2689814	-450.014098	-450.014098	386888.279	175064.484	60226636.1	2235573.02	8235.92648
378	299.549737	63.6530471	-455.555378	-455.555378	72317.6984	51841.981	111939.417	174513.866	102096.565
380	294.232676	44.4140817	-476.996983	-476.996983	35936.282	3792651.71	147958422.0	17271.3624	236039.339
382	300.987558	59.4318533	-446.155266	36789.1588	-312.015266	2301770700.0	32343.1414	5727.50666	3461.82526
384	302.231193	53.6811595	-462.94895	20114849.7	-328.80895	70909.2419	124864003.0	2665.54856	6492.10959
386	296.040683	46.5281764	-451.497738	14268411300.0	-317.357738	15002.3215	6125.00122	50.1567354	40615.8956
388	298.708521	54.3816238	-433.571355	-433.571355	207877.909	213204.713	1497103600.0	6162.25404	537650693.0
390	297.804658	70.752716	-504.127768	667.620884	-369.987768	65869.1751	17010.1337	428.119505	5739.67146
392	297.484288	69.2175582	-483.802563	-483.802563	340.062672	3533344690.0	65246.8762	26253.6605	45576.0886
394	299.3306	54.8247711	-461.754178	-461.754178	64466.8006	14537867400.0	69530956100.0	103398.003	783100.252
396	296.275582	45.887708	-447.178081	-447.178081	921157.278	2871522.58	86686665.5	55544.958	5985021.7
398	300.016477	74.7210641	-424.848897	19141.6937	141945.932	19361010.3	166170.633	-271.258901	3298.66301
400	294.160117	51.6709437	-484.685885	-484.685885	136685.876	9620.9263	38679374.8	14420864.8	72388927.5
402	296.923059	66.3779317	-459.695067	-459.695067	9399.02574	1220234.44	126585553.0	126310.227	40152.805
404	302.192373	95.6910079	-457.038208	18881.1829	5689.17214	147376047.0	34819365.8	-303.448211	270453.658
406	295.696308	53.4872789	-482.361326	-482.361326	46842.0014	38100415600.0	5173881.21	280042811.0	11213.3856
408	298.662929	73.9334883	-493.028053	86.859743	8713390.95	27118.046	12251.0016	-339.438057	60974.9191
410	305.414337	40.2533626	-484.792271	699.905455	-350.652272	85874.0596	5718970.34	710.204132	44624.1866
412	293.834807	54.0020321	-451.08334	-451.08334	2752139.87	2876571.34	2175435.44	1021.89762	13245.6125
414	294.439208	46.8081738	-469.619526	-469.619526	408055.671	49487225.3	1424815.49	45954.7827	4709232.46
416	294.676402	50.8224839	-444.20221	121.815034	-310.06221	23026.5758	3997.50321	107.825675	1274979.72
418	298.294394	73.6600152	-491.649151	-491.649151	38376.1897	320296.86	5640.26651	2253462.64	880451.509
420	299.173065	79.3349826	-456.264142	-456.264142	10556.8489	252680806000.0	7349.53946	13159.5403	17090.596
422	298.902292	79.6618214	-422.933455	-422.933455	1415352.47	4935467510.0	31776540.8	2663201.43	2771914180.0
424	295.758283	64.633569	-508.190219	696769.721	97839.3715	8669286.48	1538614.87	-354.600223	64885.4857
426	298.978652	67.0656482	-454.421116	2430895.45	3117.04651	-590.421116	2906602.52	-166.886626	-15.1903818
428	300.768956	65.5848169	-475.921081	-475.921081	443598.909	8471954.22	46106.4031	27609.2565	739718583.0
430	297.105332	69.6319365	-454.867012	-454.867012	75537.8084	108841487.0	40952395.0	4345163.23	4634479.52
432	305.81644	75.3254413	-446.043589	-446.043589	17464126.3	103533518.0	301619031.0	97281.1821	453611958000.0
434	293.009921	53.1062073	-453.922328	-453.922328	53783.8012	7939803.85	832412640000.0	45937.568	74467.308
436	298.640567	55.2773378	-434.702343	-434.702343	31403764.3	17151017.4	4090832.6	1726256.48	2283885.06
438	300.896642	63.9359823	-499.919346	972.892366	9176.30347	60799.4672	66.5306688	2915.56587	-607.939343
440	294.997246	75.3134952	-467.801647	-467.801647	289639.731	302481.272	48775.2459	15674.4889	19403.2954
442	294.011731	74.969877	-478.951924	-478.951924	57634.3129	6222121.67	20867191.8	652219.377	289543.362
444	303.435076	66.054901	-488.450828	6833.48089	-354.310828	10622533.4	8331.37046	15834.9622	57152.4367
446	300.446807	45.3376254	-447.17192	-447.17192	445626523.0	23059981900.0	986824.864	140644.566	62118.6175
448	297.551791	92.4611141	-423.558276	790.292885	-289.418277	1024232.05	2376448670000.0	-88.389224	19519.9702
450	293.365801	65.6393008	-469.607795	-469.607795	1778214460.0	9752998.9	48571.7268	6066772.94	1416958240.0
452	299.365543	51.9622775	-452.886883	-452.886883	3340749310.0	437959810.0	55836011.9	8144.19721	20699.1577
454	299.196744	51.0692753	-495.282588	-495.282588	10177168700.0	44852473200.0	3920617670.0	5985165.03	275419.382
456	300.194768	58.1313444	-418.243942	-418.243942	178574.924	175525711.0	7809.06143	593.082798	1416163.16
458	296.275471	75.5274188	-433.416648	3881.10179	-299.276649	7229477.61	19539.5568	516.067867	193807.258
460	297.936996	76.7699635	-411.069165	-126.085262	-276.929166	3508.44857	1424599.61	-8.0079056	-19.4734652
462	299.690703	70.3144381	-472.038454	-472.038454	79121.8899	75649857.1	1366.67882	101112.869	799746.624
464	299.639577	65.4447731	-459.591773	-459.591773	13415.0712	72141346.4	203204.93	9576.90026	70294.8473
466	298.751856	53.5162932	-472.505383	-472.505383	91470911.4	30851169.0	6862091050.0	2602527.12	414738.904
468	300.746426	51.4170903	-447.468307	90.316967	4780.4767	87568383000.0	5481.42189	-293.878311	11565781.1
470	302.070789	61.7484138	-483.241125	-483.241125	2689466.55	137126860.0	974587.113	88468.6936	314072.982
472	301.040167	81.5443079	-438.077821	-438.077821	284949.961	17280.2377	145747.54	374521907.0	1682894.8
474	298.494515	67.499366	-474.680588	1279.7691	199318.081	700682.639	7814243.49	-321.090592	70044.7371
476	295.411065	54.9095081	-455.414567	-455.414567	12777.0647	406322.989	212301170.0	15121.3825	27618.6957
478	293.758059	52.0973729	-505.525721	-505.525721	64837.1704	186096.533	290863533.0	7506172.97	8572216430.0
480	293.550851	81.2444233	-455.551835	2791.54789	-40.7080335	280641113.0	51388.6807	-301.961838	3689.29859
482	301.528373	92.1531502	-463.90342	22582924.3	-329.763421	28530.6628	102568610.0	23.0183863	13812.7362
484	294.913504	53.9737045	-480.33902	13492279.0	15057.957	19362819900.0	645803.774	-326.749023	1569.37713
486	295.079073	52.704301	-443.326781	7460.31813	129.524097	160002380.0	140.088024	-289.736785	36870.6417
488	298.207119	62.1769573	-457.157503	-457.157503	599009.371	22105159600000.0	692535958.0	345543.582	37400.7847
490	302.239239	73.6337581	-474.652369	35189.3724	1408.01818	-610.652369	2512005.97	1217.03229	861.358867
492	303.087543	81.2527331	-450.078242	4652.12939	192.959069	1960.74902	106334.773	-296.488246	12461.8314
494	296.477873	69.5221921	-450.016107	-450.016107	5682.26912	153816878.0	5616260900000.0	45418.7281	1990809.78
496	298.961966	73.2426519	-498.81725	522.201323	-364.677251	11733.4546	125127531.0	176866.272	1259208200.0
498	299.050584	67.9673813	-464.248262	449407.617	-330.108262	20471254300.0	11376192.0	-117.054327	3646.26601
500	298.735892	77.5263109	-465.259826	-465.259826	92691.2772	13301305.6	16569539.2	80821.9934	34578.0297
502	300.811087	51.3715244	-461.85977	-461.85977	2041509.05	362117828000.0	457243.92	248513.799	1901943.67
504	301.522957	52.2877603	-495.592107	1462.55203	94246.5161	96823.3531	16223.3848	2318.1745	-603.612104
506	295.085573	60.0004797	-513.785942	-513.785942	95998332.9	450397202.0	309659.361	787253.946	8245624.35
508	298.087055	46.9190105	-446.527586	942.478597	7617.97369	2259.45704	914.624268	58.0242418	-554.547583
510	299.652687	65.5997374	-466.912558	-466.912558	13494.9964	416336.683	1119370050000.0	1915.71618	51768.4629
